,currency,description,displaySymbol,figi,mic,symbol,type
1490,CNY,STATE GRID YINGDA CO LTD-A,600517.SS,BBG000BPL3V7,XSHG,600517.SS,Common Stock
1491,CNY,LIAONING FU-AN HEAVY INDUS-A,603315.SS,BBG006JK2N44,XSHG,603315.SS,Common Stock
1492,CNY,DONGGUAN DINGTONG PRECISIO-A,688668.SS,BBG00TKB6324,XSHG,688668.SS,Common Stock
1493,CNY,ZHEJIANG DAYUAN PUMPS INDU-A,603757.SS,BBG00BVHKM75,XSHG,603757.SS,Common Stock
1494,CNY,SHENGYI TECHNOLOGY CO LTD -A,600183.SS,BBG000BVCQJ7,XSHG,600183.SS,Common Stock
1495,CNY,SHANGHAI YUYUAN TOURIST MA-A,600655.SS,BBG000BFZL99,XSHG,600655.SS,Common Stock
1496,CNY,ZHEJIANG ORIENT GENE BIOTE-A,688298.SS,BBG00P48KPH6,XSHG,688298.SS,Common Stock
1497,CNY,HUATAI-PIN SSE MED-SMALL ETF,510220.SS,BBG001CPLMN1,XSHG,510220.SS,ETP
1498,CNY,MEIHUA HOLDINGS GROUP CO -A,600873.SS,BBG000BXLV84,XSHG,600873.SS,Common Stock
1499,CNY,SINOSOFT CO LTD-A,603927.SS,BBG00JNJMK84,XSHG,603927.SS,Common Stock
1500,CNY,NAMCHOW FOOD GROUP SHANGHA-A,1632114D.SS,BBG00LBRL9V4,XSHG,1632114D.SS,Common Stock
1501,CNY,ZHONGNONGFA SEED INDUSTRY-A,600313.SS,BBG000BL91V4,XSHG,600313.SS,Common Stock
1502,CNY,BEIJING TIEKE SHOUGANG RAI-A,688569.SS,BBG00QX1HWJ4,XSHG,688569.SS,Common Stock
1503,CNY,SHANGHAI JAHWA UNITED CO -A,600315.SS,BBG000GTZ4W6,XSHG,600315.SS,Common Stock
1504,CNY,NORTH NAVIGATION CONTROL T-A,600435.SS,BBG000MHBQG0,XSHG,600435.SS,Common Stock
1505,CNY,WUXI HUAGUANG ENVIRONMENT-A,600475.SS,BBG000PT1V62,XSHG,600475.SS,Common Stock
1506,CNY,SHENGHE RESOURCES HOLDINGS-A,600392.SS,BBG000PQJZT5,XSHG,600392.SS,Common Stock
1507,CNY,JINGDONG DIGITS TECHNOLOGY-A,1622542D.SS,BBG00XC7RKW9,XSHG,1622542D.SS,Common Stock
1508,CNY,SHANDONG NANSHAN ALUMINUM-A,600219.SS,BBG000DKY5G4,XSHG,600219.SS,Common Stock
1509,CNY,GUIZHOU BROADCASTING & TV-A,600996.SS,BBG008G6GHG9,XSHG,600996.SS,Common Stock
1510,CNY,JCHX MINING MANAGEMENT CO -A,603979.SS,BBG006D09KK5,XSHG,603979.SS,Common Stock
1511,CNY,ZHEJIANG SHOUXIANGU PHARMA-A,603896.SS,BBG008K7MLW8,XSHG,603896.SS,Common Stock
1512,CNY,GEMDALE CORP-A,600383.SS,BBG000HFHL66,XSHG,600383.SS,Common Stock
1513,CNY,XIAMEN AMOYTOP BIOTECH CO -A,688278.SS,BBG00NQM44B7,XSHG,688278.SS,Common Stock
1514,CNY,CHINA DESIGN GROUP CO LTD-A,603018.SS,BBG006JP8W83,XSHG,603018.SS,Common Stock
1515,CNY,YUNNAN CHIHONG ZINC & GERM-A,600497.SS,BBG000NWPX21,XSHG,600497.SS,Common Stock
1516,CNY,DALIAN BAIAO CHEMICALS CO -A,603360.SS,BBG007TCBRW9,XSHG,603360.SS,Common Stock
1517,CNY,HANGZHOU BIOTEST BIOTECH C-A,1838548D.SS,BBG00XTWM4D8,XSHG,1838548D.SS,Common Stock
1518,CNY,HARVEST FTSE CHINA A50 INDEX,512550.SS,BBG00GKLZWS6,XSHG,512550.SS,ETP
1519,CNY,JOINCARE PHARMACEUTICAL GR-A,600380.SS,BBG000J4P5Y4,XSHG,600380.SS,Common Stock
1520,CNY,FANGDA CARBON NEW MATERIAL-A,600516.SS,BBG000H6G8Y5,XSHG,600516.SS,Common Stock
1521,CNY,JIANGSU SINOJIT WIND ENER-A,601218.SS,BBG001KHZWG1,XSHG,601218.SS,Common Stock
1522,CNY,CHINA PACIFIC INSURANCE GR-A,601601.SS,BBG000DPML26,XSHG,601601.SS,Common Stock
1523,CNY,JILIN JOINATURE POLYMER CO-A,1844119D.SS,BBG00Y2KL291,XSHG,1844119D.SS,Common Stock
1524,CNY,LUYIN INVESTMENT GROUP CO-A,600784.SS,BBG000BFKGN0,XSHG,600784.SS,Common Stock
1525,CNY,INNER MONGOLIA NORTH HAULE-A,600262.SS,BBG000BYW6G6,XSHG,600262.SS,Common Stock
1526,CNY,NINGBO CHANGHONG POLYMER S-A,605008.SS,BBG00NTXZGZ3,XSHG,605008.SS,Common Stock
1527,CNY,LIONCO PHARMACEUTICAL GROU-A,603669.SS,BBG006R0D591,XSHG,603669.SS,Common Stock
1528,CNY,DECAI DECORATION CO LTD-A,1767852D.SS,BBG00QYZ4YV4,XSHG,1767852D.SS,Common Stock
1529,CNY,HARVEST CSI PRI CONSU ETF FD,512600.SS,BBG006KY3DP0,XSHG,512600.SS,ETP
1530,CNY,SHANGHAI AIYINGSHI CO LTD-A,603214.SS,BBG00D6ZQG03,XSHG,603214.SS,Common Stock
1531,CNY,FORTUNE SG CSI SECURITIE ETF,512000.SS,BBG00DP4QX04,XSHG,512000.SS,ETP
1532,CNY,CCS SUPPLY CHAIN MANAGEME-A,600180.SS,BBG000BRWHM0,XSHG,600180.SS,Common Stock
1533,CNY,WUHAN CITMS TECHNOLOGY CO -A,1385648D.SS,BBG00X93QSZ3,XSHG,1385648D.SS,Common Stock
1534,CNY,TANGSHAN SUNFAR SILICON IN-A,603938.SS,BBG00BGK37P7,XSHG,603938.SS,Common Stock
1535,CNY,CHIPSEA TECHNOLOGIES SHENZ-A,688595.SS,BBG00SYGPFN9,XSHG,688595.SS,Common Stock
1536,CNY,LIUZHOU IRON & STEEL CO -A,601003.SS,BBG000QWGWK0,XSHG,601003.SS,Common Stock
1537,CNY,SHENERGY COMPANY LIMITED-A,600642.SS,BBG000BFZ415,XSHG,600642.SS,Common Stock
1538,CNY,PROYA COSMETICS CO LTD-A,603605.SS,BBG00D0M11Y1,XSHG,603605.SS,Common Stock
1539,CNY,FULLGOAL CSI 10Y T BOND ETF,511310.SS,BBG00KD7P6B2,XSHG,511310.SS,ETP
1540,CNY,XINJIANG KORLA PEAR CO LTD-A,600506.SS,BBG000LL99W5,XSHG,600506.SS,Common Stock
1541,CNY,SUZHOU NANOMICRO TECHNOLOG-A,1778887D.SS,BBG00VLSP1W1,XSHG,1778887D.SS,Common Stock
1542,CNY,HUBEI SANXIA NEW BUILDING-A,600293.SS,BBG000C4TCT8,XSHG,600293.SS,Common Stock
1543,CNY,SHANGHAI GUANGDIAN ELECTRI-A,601616.SS,BBG001CD1FZ2,XSHG,601616.SS,Common Stock
1544,CNY,CHINA SHIPBUILDING INDUSTR-A,601989.SS,BBG000NQKGR9,XSHG,601989.SS,Common Stock
1545,CNY,BEH-PROPERTY CO LTD-A,600791.SS,BBG000BNRHC6,XSHG,600791.SS,Common Stock
1546,USD,SHANGHAI BAILIAN GROUP CO-B,900923.SS,BBG000BK5LY3,XSHG,900923.SS,Common Stock
1547,CNY,ZHEJIANG YUANCHENG LANDSCA-A,603388.SS,BBG0079Z6TV3,XSHG,603388.SS,Common Stock
1548,CNY,GRIPM ADVANCED MATERIALS C-A,0625598D.SS,BBG00VNF2T33,XSHG,0625598D.SS,Common Stock
1549,CNY,CHINA SOUTH PUBLISHING -A,601098.SS,BBG00178G5H5,XSHG,601098.SS,Common Stock
1550,CNY,XIAMEN BANK CO LTD-A,601187.SS,BBG00JDXT7Y7,XSHG,601187.SS,Common Stock
1551,CNY,YINHUA MSCI CN A-SHARE ETF,512380.SS,BBG00N2T4GH5,XSHG,512380.SS,ETP
1552,CNY,SHANGHAI INTERNATIONAL POR-A,600018.SS,BBG000PW95K8,XSHG,600018.SS,Common Stock
1553,CNY,CSSC SCIENCE & TECHNOLOGY -A,600072.SS,BBG000BW8980,XSHG,600072.SS,Common Stock
1554,CNY,ZHEJIANG ORIENT FINANCIAL-A,600120.SS,BBG000BX6RV4,XSHG,600120.SS,Common Stock
1555,CNY,ZHENGZHOU YUTONG BUS CO -A,600066.SS,BBG000BVR4Z2,XSHG,600066.SS,Common Stock
1556,CNY,SHANGHAI ELECTRIC WIND POW-A,0388767D.SS,BBG00VNDVR03,XSHG,0388767D.SS,Common Stock
1557,CNY,ZHEJIANG DEHONG AUTOMOTIVE-A,603701.SS,BBG006DB5ZQ6,XSHG,603701.SS,Common Stock
1558,CNY,GUANGHUI ENERGY CO LTD-A,600256.SS,BBG000BW87L9,XSHG,600256.SS,Common Stock
1559,CNY,CHINA NATIONAL SOFTWARE -A,600536.SS,BBG000BYZ227,XSHG,600536.SS,Common Stock
1560,CNY,XINHUANET CO LTD-A,603888.SS,BBG006R148Y5,XSHG,603888.SS,Common Stock
1561,CNY,MAANSHAN IRON & STEEL-A,600808.SS,BBG000BMT3L7,XSHG,600808.SS,Common Stock
1562,CNY,CS ASHR DVD LOW VLTLT 50 ETF,515450.SS,BBG00R6TH895,XSHG,515450.SS,ETP
1563,CNY,FOREST PACKAGING GROUP CO LT,605500.SS,BBG00PDL9VQ7,XSHG,605500.SS,Common Stock
1564,CNY,LIAONING CHENGDA BIOTECHNO-A,LNCDBZ.SS,BBG00TS9C0X6,XSHG,LNCDBZ.SS,Common Stock
1565,CNY,WUXI ACRYL TECHNOLOGY CO L-A,603722.SS,BBG00GBD4T23,XSHG,603722.SS,Common Stock
1566,CNY,BEIJING YUPONT ELECTRIC PO-A,0552083D.SS,BBG00GVW85D5,XSHG,0552083D.SS,Common Stock
1567,CNY,XIAMEN XGMA MACHINERY CO L-A,600815.SS,BBG000BKC8T0,XSHG,600815.SS,Common Stock
1568,CNY,ORINKO ADVANCED PLASTICS C-A,688219.SS,BBG00TJDHZB9,XSHG,688219.SS,Common Stock
1569,CNY,XIAMEN FARATRONIC CO LTD-A,600563.SS,BBG000PM21B6,XSHG,600563.SS,Common Stock
1570,CNY,BEIJING AEROSPACE CHANGFEN-A,600855.SS,BBG000BKBKG8,XSHG,600855.SS,Common Stock
1571,CNY,GUOTAI NASDAQ 100 ETF,513100.SS,BBG004HXX8K4,XSHG,513100.SS,ETP
1572,CNY,CECEP WIND POWER CORP-A,601016.SS,BBG002W7M4X5,XSHG,601016.SS,Common Stock
1573,CNY,GETEIN BIOTECH INC-A,603387.SS,BBG00BGK14Y6,XSHG,603387.SS,Common Stock
1574,CNY,FUJIAN LONGKING CO LTD-A,600388.SS,BBG000F2BFC9,XSHG,600388.SS,Common Stock
1575,CNY,JIANGSU SHEMAR ELECTRIC CO-A,603530.SS,BBG00JNHG3X5,XSHG,603530.SS,Common Stock
1576,CNY,CHINA SOUTHERN NONFERROU ETF,512400.SS,BBG00H0DZ3F2,XSHG,512400.SS,ETP
1577,CNY,GUOTAI SSE COMPOSITE ETF,510760.SS,BBG00X371HC6,XSHG,510760.SS,ETP
1578,CNY,CIB CSI 500 ETF,510570.SS,BBG00V2KBCV1,XSHG,510570.SS,ETP
1579,CNY,CHANGZHOU AOHONG ELECTRONI-A,605058.SS,BBG00PM6MQC1,XSHG,605058.SS,Common Stock
1580,CNY,HENAN YUGUANG GOLD&LEAD CO-A,600531.SS,BBG000BC81S9,XSHG,600531.SS,Common Stock
1581,CNY,CIB CSI 300 ETF,510370.SS,BBG00X8Q0XX2,XSHG,510370.SS,ETP
1582,CNY,GUOTAI CSI A-SHARE COMM ETF,515880.SS,BBG00PWPSQL2,XSHG,515880.SS,ETP
1583,CNY,HENAN REBECCA HAIR PRODUCT-A,600439.SS,BBG000CH6FK6,XSHG,600439.SS,Common Stock
1584,CNY,SHANGHAI AIKO SOLAR ENERGY-A,600732.SS,BBG000H7DTR8,XSHG,600732.SS,Common Stock
1585,CNY,SHANGHAI ALADDIN BIOCHEMIC-A,688179.SS,BBG00TJTSRK0,XSHG,688179.SS,Common Stock
1586,CNY,JINHUA CHUNGUANG TECHNOLOG-A,603657.SS,BBG00H5KNTP6,XSHG,603657.SS,Common Stock
1587,CNY,XIANHENG INTERNATIONAL SCI-A,1803168D.SS,BBG00V1JVCL4,XSHG,1803168D.SS,Common Stock
1588,CNY,ALLGENS MEDICAL SCIENCE & TE,1809556D.SS,BBG00VNF5ZH1,XSHG,1809556D.SS,Common Stock
1589,CNY,SWANCOR ADVANCED MATERIALS-A,688585.SS,BBG00R87F189,XSHG,688585.SS,Common Stock
1590,CNY,WUCHAN ZHONGDA GROUP CO L-A,600704.SS,BBG000BCY9H5,XSHG,600704.SS,Common Stock
1591,CNY,CYBRID TECHNOLOGIES INC-A,603212.SS,BBG00JNHTF91,XSHG,603212.SS,Common Stock
1592,CNY,NATIONAL SILICON INDUSTRY -A,688126.SS,BBG00P2XGN65,XSHG,688126.SS,Common Stock
1593,CNY,CHINA EASTERN AIRLINES CO-A,600115.SS,BBG000BZFH14,XSHG,600115.SS,Common Stock
1594,CNY,TASLY PHARMACEUTICAL GROUP-A,600535.SS,BBG000LTYZ52,XSHG,600535.SS,Common Stock
1595,CNY,JIANGSU BOQIAN NEW MATERIA-A,605376.SS,BBG00PMFZ472,XSHG,605376.SS,Common Stock
1596,CNY,KEYSTONE TECHNOLOGY CO L-A,1813420D.SS,BBG00VXQXPV1,XSHG,1813420D.SS,Common Stock
1597,CNY,NINGBO FUDA CO LTD-A,600724.SS,BBG000C24GD7,XSHG,600724.SS,Common Stock
1598,CNY,CENTRAL CHINA SECURITIES C-A,601375.SS,BBG007PGRT80,XSHG,601375.SS,Common Stock
1599,CNY,WUXI DELINHAI ENVIRONMENTA-A,688069.SS,BBG00PBWJGM1,XSHG,688069.SS,Common Stock
1600,CNY,TIBET TOURISM CO LTD-A,600749.SS,BBG000BW4PT5,XSHG,600749.SS,Common Stock
1601,CNY,SINOPEC SHANGHAI PETROCHE-A,600688.SS,BBG000BJJSC0,XSHG,600688.SS,Common Stock
1602,CNY,ZWSOFT CO LTD GUANGZHOU-A,1795236D.SS,BBG00T4HKPJ6,XSHG,1795236D.SS,Common Stock
1603,CNY,BAIYIN NONFERROUS GROUP CO-A,601212.SS,BBG009HTMNS3,XSHG,601212.SS,Common Stock
1604,CNY,BONREE DATA TECHNOLOGY CO -A,688229.SS,BBG00G21C979,XSHG,688229.SS,Common Stock
1605,CNY,CIFM MSCI CHINA A ETF,515770.SS,BBG00TJDS499,XSHG,515770.SS,ETP
1606,CNY,HEFEI METALFORMING INTELLI-A,603011.SS,BBG006F0Q135,XSHG,603011.SS,Common Stock
1607,CNY,CHINA YANGTZE POWER CO LTD-A,600900.SS,BBG000PWRGJ6,XSHG,600900.SS,Common Stock
1608,CNY,BOHAI FERRY GROUP LTD-A,603167.SS,BBG002PYWFZ6,XSHG,603167.SS,Common Stock
1609,CNY,TH CSI BK ETF,515290.SS,BBG00YJ66335,XSHG,515290.SS,ETP
1610,CNY,HENAN HUANGHE WHIRLWIND CO-A,600172.SS,BBG000BBJJV6,XSHG,600172.SS,Common Stock
1611,CNY,JIANGSU SOPO CHEMICAL CO-A,600746.SS,BBG000FJJWH2,XSHG,600746.SS,Common Stock
1612,CNY,JUNEYAO AIRLINES CO LTD-A,603885.SS,BBG006F9ZTS8,XSHG,603885.SS,Common Stock
1613,CNY,BLUESTAR ADISSEO CO-A,600299.SS,BBG000CJ94W1,XSHG,600299.SS,Common Stock
1614,CNY,HENAN THINKER AUTOMATIC EQ-A,603508.SS,BBG006KFNG36,XSHG,603508.SS,Common Stock
1615,CNY,EVECOM TECHNOLOGY CO LTD-A,0644355D.SS,BBG00FLQ8961,XSHG,0644355D.SS,Common Stock
1616,CNY,GUOTAI EPOINT SOFTWARE CO -A,1818924D.SS,BBG00WF4ZZ26,XSHG,1818924D.SS,Common Stock
1617,CNY,YANGZHOU YAXING MOTOR CO-A,600213.SS,BBG000D2GYS8,XSHG,600213.SS,Common Stock
1618,CNY,CSI 500 MATERIALS INDEX ETF,512340.SS,BBG008LXVSK8,XSHG,512340.SS,ETP
1619,CNY,SHANGHAI HUGONG ELECTRIC G-A,603131.SS,BBG006KFNCR9,XSHG,603131.SS,Common Stock
1620,CNY,HARBIN HATOU INVESTMENT CO-A,600864.SS,BBG000DGNK09,XSHG,600864.SS,Common Stock
1621,CNY,CHINESE UNIVERSE PUBLISHIN-A,600373.SS,BBG000BDPPN0,XSHG,600373.SS,Common Stock
1622,CNY,ZHEJIANG YINGFENG TECHNOLO-A,0261989D.SS,BBG00PK1Z2T5,XSHG,0261989D.SS,Common Stock
1623,CNY,SHANGHAI SHENDA CO LTD-A,600626.SS,BBG000BFY899,XSHG,600626.SS,Common Stock
1624,CNY,NANJING CANATAL DATA CENTR-A,603912.SS,BBG00DQ8BDZ6,XSHG,603912.SS,Common Stock
1625,CNY,CHENGTUN MINING GROUP CO -A,600711.SS,BBG000C0CCV1,XSHG,600711.SS,Common Stock
1626,CNY,ROAD ENVIRONMENT TECHNOLOGY,688156.SS,BBG00QQG9M55,XSHG,688156.SS,Common Stock
1627,CNY,ZHEJIANG JIUZHOU PHARMACEU-A,603456.SS,BBG006G5C9P7,XSHG,603456.SS,Common Stock
1628,CNY,HAOHUA CHEMICAL SCIENCE  -A,600378.SS,BBG000BL2LZ3,XSHG,600378.SS,Common Stock
1629,CNY,GREENLAND HOLDINGS CORP LT-A,600606.SS,BBG000BFX998,XSHG,600606.SS,Common Stock
1630,CNY,FARASIS ENERGY GAN ZHOU CO-A,688567.SS,BBG00Q9DRPN4,XSHG,688567.SS,Common Stock
1631,CNY,ZHEJIANG FEIDA ENVIRONMENT-A,600526.SS,BBG000NV9PV6,XSHG,600526.SS,Common Stock
1632,CNY,SHANGHAI ELECTRIC POWER CO-A,600021.SS,BBG000BVLNF8,XSHG,600021.SS,Common Stock
1633,CNY,CHINA JUSHI CO LTD -A,600176.SS,BBG000BFJ654,XSHG,600176.SS,Common Stock
1634,CNY,SHENZHEN SINE ELECTRIC CO -A,0481838D.SS,BBG00VPCQCK0,XSHG,0481838D.SS,Common Stock
1635,CNY,XINHUA WINSHARE PUBLISHING-A,601811.SS,BBG006G0S1N0,XSHG,601811.SS,Common Stock
1636,CNY,SICHUAN XICHANG ELECTRIC P-A,600505.SS,BBG000N373C0,XSHG,600505.SS,Common Stock
1637,CNY,JIANGSU LIBA ENTERPRISE JS-A,603519.SS,BBG006NMFS31,XSHG,603519.SS,Common Stock
1638,CNY,HEILONGJIANG AGRICULTURE-A,600598.SS,BBG000F2LRL2,XSHG,600598.SS,Common Stock
1639,CNY,ZHEJIANG RISESUN SCIENCE &-A,ABVNXZ.SS,BBG00Y3N6068,XSHG,ABVNXZ.SS,Common Stock
1640,CNY,SICHUAN LANGUANG DEVELOPME-A,600466.SS,BBG000FSLPL9,XSHG,600466.SS,Common Stock
1641,CNY,TRIANGLE TYRE CO LTD-A,601163.SS,BBG006R0D5C7,XSHG,601163.SS,Common Stock
1642,CNY,GS ANBAO CSI 300 INDEX,510383.SS,BBG00JR1S835,XSHG,510383.SS,ETP
1643,CNY,MSCI CHINA-A SHARE ETF FUND,512990.SS,BBG007Z6K9B8,XSHG,512990.SS,ETP
1644,CNY,SUZHOU CHUNQIU ELECTRONIC -A,603890.SS,BBG00GD9MGF4,XSHG,603890.SS,Common Stock
1645,CNY,HUBEI BENXING NEW MATERIALS,1809638D.SS,BBG00VNH2336,XSHG,1809638D.SS,Common Stock
1646,CNY,SHANGHAI KAI KAI INDUSTRIA-A,600272.SS,BBG000ND2226,XSHG,600272.SS,Common Stock
1647,CNY,CHINA MEHECO CO LTD -A,600056.SS,BBG000BH74L0,XSHG,600056.SS,Common Stock
1648,CNY,LUOYANG ZHONGCHAO NEW MATE-A,1729489D.SS,BBG00PM6G623,XSHG,1729489D.SS,Common Stock
1649,CNY,DEPPON LOGISTICS CO LTD-A,603056.SS,BBG009KB52S3,XSHG,603056.SS,Common Stock
1650,CNY,YIWU HUADING NYLON CO LTD-A,601113.SS,BBG001NBSDV4,XSHG,601113.SS,Common Stock
1651,CNY,SHANGHAI CEO ENVIRONMENTAL-A,688335.SS,BBG00RHG8WJ7,XSHG,688335.SS,Common Stock
1652,CNY,INA INTELLIGENT TECHNOLOGY-A,0673699D.SS,BBG00YPQW4D2,XSHG,0673699D.SS,Common Stock
1653,CNY,E FUND CSI 300 FIN EX BA ETF,512070.SS,BBG006MFN0V8,XSHG,512070.SS,ETP
1654,CNY,HAINAN JINPAN SMART TECHNO-A,HJECLZ.SS,BBG002K05XL1,XSHG,HJECLZ.SS,Common Stock
1655,CNY,GUIZHOU PANJIANG REFINED-A,600395.SS,BBG000BXMD47,XSHG,600395.SS,Common Stock
1656,CNY,TAIYUAN CHEMICAL INDS CO L-A,600281.SS,BBG000CND9D7,XSHG,600281.SS,Common Stock
1657,CNY,JIANGSU FINANCIAL LEASING-A,600901.SS,BBG00CX2HTG3,XSHG,600901.SS,Common Stock
1658,CNY,CHENGDU XGIMI TECHNOLOGY C-A,1800802D.SS,BBG00TS9P302,XSHG,1800802D.SS,Common Stock
1659,CNY,ICBC CRED SUISSE CENT 50 ETF,510060.SS,BBG000NQPTW0,XSHG,510060.SS,ETP
1660,CNY,HUBEI JUMPCAN PHARMACEUT-A,600566.SS,BBG000D9Y631,XSHG,600566.SS,Common Stock
1661,CNY,JIANGSU LIBERT INC,1809627D.SS,BBG00VNGRQP6,XSHG,1809627D.SS,Common Stock
1662,CNY,HB CSI ELECTRONICS 50 ETF,515260.SS,BBG00WC0TCD3,XSHG,515260.SS,ETP
1663,CNY,LINKAGE SOFTWARE CO LTD-A,688588.SS,BBG00D8K0Z28,XSHG,688588.SS,Common Stock
1664,CNY,EASTERN PIONEER DRIVING SC-A,603377.SS,BBG006KFM6S2,XSHG,603377.SS,Common Stock
1665,CNY,JIANGSU PROVINCIAL AGRICULTU,601952.SS,BBG008NSDNK8,XSHG,601952.SS,Common Stock
1666,CNY,CHINA WORLD TRADE CENTER-A,600007.SS,BBG000BT3LL0,XSHG,600007.SS,Common Stock
1667,CNY,AVIC CAPITAL CO LTD -A,600705.SS,BBG000GR1JW4,XSHG,600705.SS,Common Stock
1668,CNY,HEILONGJIANG ZBD PHARMACEU-A,603567.SS,BBG006FTGV46,XSHG,603567.SS,Common Stock
1669,CNY,ZHEJIANG WEIMING ENVIRONME-A,603568.SS,BBG006M8CN00,XSHG,603568.SS,Common Stock
1670,CNY,SHANDONG HUATAI PAPER CO -A,600308.SS,BBG000C7MSZ6,XSHG,600308.SS,Common Stock
1671,CNY,ZHEJIANG TIELIU CLUTCH CO -A,603926.SS,BBG009H2YNT8,XSHG,603926.SS,Common Stock
1672,CNY,SUZHOU MEDICALSYSTEM TECHN-A,603990.SS,BBG0079Z6TM3,XSHG,603990.SS,Common Stock
1673,CNY,LINGYUAN IRON & STEEL CO-A,600231.SS,BBG000BKLKN9,XSHG,600231.SS,Common Stock
1674,CNY,SOUTHERN PUBLISHING & MEDI-A,601900.SS,BBG006GVGV77,XSHG,601900.SS,Common Stock
1675,CNY,TIANJIN YOU FA STEEL PIPE -A,601686.SS,BBG00PM64Z59,XSHG,601686.SS,Common Stock
1676,CNY,DAZHONG TRANSPORTATION GRP-A,600611.SS,BBG000BFXJC2,XSHG,600611.SS,Common Stock
1677,CNY,ZHENGPING ROAD & BRIDGE CO-A,603843.SS,BBG006D0BRR0,XSHG,603843.SS,Common Stock
1678,CNY,DANHUA CHEMICAL TECHNOLOGY-A,600844.SS,BBG000BKDHV6,XSHG,600844.SS,Common Stock
1679,CNY,GUIZHOU SALVAGE PHARMACEU-A,600227.SS,BBG000CBHGX1,XSHG,600227.SS,Common Stock
1680,CNY,QI AN XIN TECHNOLOGY GROUP-A,688561.SS,BBG00TSS9Q07,XSHG,688561.SS,Common Stock
1681,CNY,TIANJIN QUANYECHANG GROUP-A,600821.SS,BBG000BKCHC8,XSHG,600821.SS,Common Stock
1682,CNY,ICBCCS CSI 80 ETF,515830.SS,BBG00TJF13Z6,XSHG,515830.SS,ETP
1683,CNY,DONGLAI COATING TECHNOLOGY-A,688129.SS,BBG00T4H7RQ9,XSHG,688129.SS,Common Stock
1684,CNY,NINGBO MARINE CO LTD-A,600798.SS,BBG000BS73H3,XSHG,600798.SS,Common Stock
1685,CNY,TONGLING ZHONGFA TRINITY  -A,600520.SS,BBG000C06F41,XSHG,600520.SS,Common Stock
1686,CNY,ANHUI QUANCHAI ENGINE CO-A,600218.SS,BBG000BP9RS2,XSHG,600218.SS,Common Stock
1687,CNY,HAIER SMART HOME CO LTD-A,600690.SS,BBG000BG2Y31,XSHG,600690.SS,Common Stock
1688,CNY,SHANDONG HI-SPEED CO LTD -A,600350.SS,BBG000BM44C2,XSHG,600350.SS,Common Stock
1689,CNY,DAQIN RAILWAY CO LTD -A,601006.SS,BBG000BRG205,XSHG,601006.SS,Common Stock
1690,CNY,CHINA PETROLEUM ENGINEERING,600339.SS,BBG000C5LM39,XSHG,600339.SS,Common Stock
1691,CNY,ZOY HOME FURNISHING CO LTD-A,603709.SS,BBG00D6WTQV1,XSHG,603709.SS,Common Stock
1692,CNY,CHINA NORTHERN RARE EARTH -A,600111.SS,BBG000BTZ0Z6,XSHG,600111.SS,Common Stock
1693,CNY,INLY MEDIA CO LTD-A,603598.SS,BBG006NC8096,XSHG,603598.SS,Common Stock
1694,CNY,SHAANXI BEIYUAN CHEMICAL I-A,601568.SS,BBG00PK1YN65,XSHG,601568.SS,Common Stock
1695,CNY,XINJIANG EAST UNIVERSE GRO-A,603706.SS,BBG00GZQSKX7,XSHG,603706.SS,Common Stock
1696,CNY,QUICK INTELLIGENT EQUIPMEN-A,603203.SS,BBG006R0D868,XSHG,603203.SS,Common Stock
1697,CNY,HWABAO WP CASH LISTED MMKETF,511990.SS,BBG003QKWP63,XSHG,511990.SS,ETP
1698,CNY,JIANGSU YABANG DYESTUFF CO-A,603188.SS,BBG006F6TGV5,XSHG,603188.SS,Common Stock
1699,CNY,SEAZEN HOLDINGS CO LTD-A,601155.SS,BBG00BL70QF2,XSHG,601155.SS,Common Stock
1700,CNY,CFM CSI BEIJING 50 ETF,512850.SS,BBG00LNK6BL9,XSHG,512850.SS,ETP
1701,CNY,BAIC BLUEPARK NEW ENERGY  -A,600733.SS,BBG000H7DR83,XSHG,600733.SS,Common Stock
1702,CNY,FRONTIER BIOTECHNOLOGIES I-A,688221.SS,BBG00PZ7WBM6,XSHG,688221.SS,Common Stock
1703,CNY,UNISOUND AI TECHNOLOGY CO -A,1053075D.SS,BBG00Y2KKWT4,XSHG,1053075D.SS,Common Stock
1704,CNY,GRACE FABRIC TECHNOLOGY CO-A,603256.SS,BBG00GXCFCX2,XSHG,603256.SS,Common Stock
1705,CNY,CHINA NATIONAL GOLD GROUP -A,1729321D.SS,BBG00PM26X06,XSHG,1729321D.SS,Common Stock
1706,CNY,WUXI COMMERCIAL MANSION CO-A,600327.SS,BBG000ND9568,XSHG,600327.SS,Common Stock
1707,CNY,CHINA GALAXY SECURITIES CO-A,601881.SS,BBG0064LQLP3,XSHG,601881.SS,Common Stock
1708,CNY,FOXCONN INDUSTRIAL INTERNE-A,601138.SS,BBG00K1WK929,XSHG,601138.SS,Common Stock
1709,USD,HNA TECHNOLOGY CO LTD-B,900938.SS,BBG000GPJRD2,XSHG,900938.SS,Common Stock
1710,CNY,CHONGQING ZHENGCHUAN PHARM-A,603976.SS,BBG00CZBJ0P2,XSHG,603976.SS,Common Stock
1711,CNY,XI'AN MANARECO NEW MATERIA-A,688550.SS,BBG00H5L3KQ4,XSHG,688550.SS,Common Stock
1712,CNY,GUOTAI CSI COMPUTER THM ETF,512720.SS,BBG00PCCWNY1,XSHG,512720.SS,ETP
